"","DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML","DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML","DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML","DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML"
"2491_164.071_7.446",3.43708252194031e-05,2.54435612455723e-05,3.84679305949029e-05,2.34743060701165e-05,3.19071549599567e-05,2.51075107680567e-05,3.97688804494034e-05,2.6070378545866e-06,3.40483229310933e-05,2.22018241631438e-05,2.6285439693939e-05,3.60924413636941e-05
"1611_164.143_6.441",3.49728665118933e-05,5.01894489884895e-05,5.23834948674795e-05,0.0002819135935023,0.000102476631339123,0.000106120050949933,8.88607923982235e-06,1.25534669339876e-05,1.11258585664366e-05,2.78681249932049e-06,2.97692354468215e-06,2.82786620746532e-06
"180_164.921_0.86",0.000162783798629595,0.000137752192354808,0.000121311301432105,0.000182933503666791,0.000166314538455822,7.39100097492589e-05,0.000315465387999851,0.000123743565140133,0.000114441187121331,0.000366467370681191,0.000193700768844733,0.000139679521764572
"1192_166.123_6.07",3.72492511970272e-05,4.1279161204887e-05,7.44018641489749e-05,0.00013081615442894,0.000134432330329724,0.000147728078447884,1.70846696322289e-05,1.22785456408043e-05,1.63012044022245e-05,2.78681249932049e-06,2.97692354468215e-06,2.82786620746532e-06
"3568_167.107_9.57",8.27342211999034e-05,0.000104297382819976,9.82184792458799e-05,0.000124204095294583,0.000147207080397574,0.000137847273396066,4.93543310975315e-05,6.00745290644254e-05,5.74938256449576e-05,5.86558321504025e-05,4.595403217458e-05,4.97268166991136e-05
"5614_167.143_12.167",0.000108238966279465,0.000108289254030279,9.66475686979512e-05,9.12472326963391e-05,9.62993142605851e-05,0.000134635882904852,0.000112250578993807,8.69713252178776e-05,6.71382968272169e-05,9.50948323888419e-05,0.000101750711522695,9.41069397900769e-05
"1347_167.154_6.193",4.08690743049109e-05,3.56233640506526e-05,3.70202426086702e-05,5.52515128512177e-05,6.27457222023885e-05,6.2882553970301e-05,5.5157388895665e-06,4.04874251087484e-06,4.11997626311325e-06,2.78681249932049e-06,2.97692354468215e-06,2.82786620746532e-06
"1350_168.088_6.196",0.000342069136209439,0.000335681356554283,0.000347395692344589,0.000573916491324806,0.00057729427658041,0.000608484901277039,0.000307040404808677,0.000322040176646029,0.000308748040544363,0.000366394980363358,0.000430458964634145,0.000411209394955463
"313_168.138_1.479",3.74298430934042e-05,3.72588082300311e-05,3.85547472899959e-05,0.000109451763913656,0.000112574765472604,0.000103449314872834,2.65476216443534e-06,5.91763397939846e-06,2.57736972794087e-06,2.78681249932049e-06,2.97692354468215e-06,2.82786620746532e-06
"1721_169.086_6.554",7.08719687658535e-05,7.83632807210248e-05,8.51940623215122e-05,5.99014984584132e-05,4.22484726097973e-05,5.1601523845491e-05,9.74735704646644e-05,7.95648244192213e-05,8.67374790394755e-05,9.57614866124593e-05,8.7402505856699e-05,0.000103572706221363
"1961_169.086_6.824",0.000259334197004837,0.000290521715207098,0.000404090313761269,0.00023347468378137,0.000237164429211648,0.000250039061011429,0.000270953640841828,0.000269938859930059,0.00025993583547628,0.000287712288047355,0.000329690230083449,0.000320419951395741
"2250_170.096_7.149",0.00078630817893825,0.000867835047187127,0.000922829513005396,0.000501121078541521,0.000544398607465964,0.000556193966110323,0.00112820391417041,0.00106152398652073,0.0010293990420222,0.00113764686657085,0.0012006684532797,0.00117183473231963
"4450_171.117_11.055",0.000102348336334184,0.000113420379083459,0.000123925489524735,7.63256069158167e-05,0.000108008145239346,0.000110939225145795,9.38845820387572e-05,0.00010062547840035,0.000103634249372249,0.000135551910425745,0.000150323029514372,0.000134640026913273
"3853_171.138_10.219",0.00011387217943912,0.0001324997632739,0.000129879708617488,6.0441617926123e-05,6.10089476798828e-05,7.37584132706468e-05,0.000145699198061789,0.000158298624273552,0.000161548254689078,0.000144681897086565,0.000166412957194031,0.000170554591134505
"2458_171.149_7.389",0.000127075972827323,0.00013712741810847,0.000143552802147748,0.000103516301544006,0.000112577886431722,0.000114581051930582,0.000148810638414241,0.000146571942566272,0.000156461480119858,0.000162339964241773,0.000174543766282465,0.000155299100336644
"4056_172.17_10.548",0.000607726243938909,0.000545765078205556,0.000511075761811935,7.73869526225528e-05,7.84954241925383e-05,9.04718990845651e-05,0.000669316136693344,0.000624914339519168,0.000653261234569974,0.000651882447192292,0.000754440714434434,0.000661000264577114
"3921_172.17_10.369",0.000160195964481656,0.000211718807611573,0.000167742647301654,0.000147336435538954,0.000167387787998769,8.46480295315975e-05,0.000299050434400596,0.00017952963523257,0.000175889242972035,0.000340122735000543,0.000299296401414145,0.000183802790833204
"3771_172.17_10.05",0.00319252560383834,0.00328786124737607,0.00327284335947967,0.00223958431453547,0.00208019966630792,0.00218388806219532,0.00390711462201962,0.00399668947346435,0.00379393899252874,0.00398743479081926,0.00428407614535739,0.00405341427307873
"6055_173.132_12.502",0.000141173147998781,0.000175097895494017,0.000184857239974939,0.000237007927290691,0.000254764162462248,0.000225527684388706,0.000195364561367256,0.000154270206167294,0.000180642579159311,0.000144141983182426,0.000191490556036961,0.000188466169794437
"4053_173.132_10.545",0.000176641983113532,0.000160136063844829,0.000162322608138225,4.97351579694079e-05,7.25983081965174e-05,5.44060373266972e-05,0.000196613322395306,0.000138702002844063,0.000151514894162638,0.000103367127397634,0.000196863214876417,0.000159201700970046
"4609_173.133_11.248",0.000140435071438565,0.000125170500500379,0.000157397733646149,0.000287777407307809,0.000178643577315814,0.00011653023762233,0.000127037126938021,0.000169310479860865,0.000138067811844844,0.000137989028061763,0.000162967423064652,0.00015730122961153
"4565_173.133_11.186",0.000220167298858974,0.000245575649430834,0.000267097451169798,0.000128698643356828,0.000114170642052474,0.000127328218162916,0.00013794035106591,0.000224882460361812,0.000400624143858964,0.000201376025588741,0.000184109569761288,0.000158737935754258
"4788_173.133_11.424",8.74913056644865e-05,8.78489436705242e-05,0.000130250557060544,6.69507578013446e-05,7.50485050437851e-05,7.409428145195e-05,0.00010744778012016,0.000124196069236246,0.000102102709197681,0.000186608114434379,0.000129825674772318,0.000126034103708458
"5582_174.128_12.14",8.88585269844415e-05,9.25034264357718e-05,9.48166904169349e-05,3.31299510331862e-05,3.6428033406303e-05,2.91854212350732e-05,0.000114073039125999,0.000112894787806015,0.000124359210352446,0.000146670686261754,0.000106665515443,0.000130566819755749
"3791_175.112_10.071",0.000152285077455397,0.000144045917426014,0.000218652861044585,0.000140812426073451,0.000166954567982353,0.000218894262160225,0.000186502474313203,0.000167378582224657,0.00017878843967823,0.00017034539332212,0.000200537447079138,0.000190822886375213
"3132_175.112_8.531",0.000114185271438516,7.33325674884993e-05,0.000134924744074712,9.20994075377633e-05,9.53136746737041e-05,0.000126411769360188,0.000133476823068975,0.000113381125360861,0.000111720411482535,0.000108573267743593,0.000123683858409477,2.82786620746532e-06
"3998_175.112_10.487",0.000336249022393023,0.000228411147083436,0.000235505526429006,0.000198885293818081,0.000322167624400683,0.000226176413504874,0.00036022638277684,0.000353375499387974,0.000277992892203538,0.000259862320282849,0.000272435477541267,0.000330804660551892
"7645_175.123_15.573",7.65903469637164e-05,8.02247795518251e-05,3.40317894116293e-05,1.4496019905677e-06,1.43176757639605e-06,2.44935489989709e-05,0.000121412615532923,7.75230874569651e-05,4.81536584161164e-05,9.45939839650557e-05,0.000185859238733523,0.000141366082476546
"7662_175.123_15.701",1.88456064693032e-06,1.95513964130925e-06,1.95620610904712e-06,5.82761011990493e-05,1.43176757639605e-06,1.42650301727298e-06,0.000251505644198833,0.000279701145310067,2.57736972794087e-06,0.000318257518657416,2.97692354468215e-06,0.000971206679882515
"5218_175.148_11.862",0.000280208900887126,0.000191981070321023,0.000162853756618013,0.000117881993791268,0.000105687958526826,0.000112703403899564,0.000213849706684824,0.000292596697349966,0.000168818544674688,0.000243273866600036,0.000158099352766021,0.000225336206573871
"4853_175.148_11.503",0.000120667450126726,0.000146998439416056,0.000209998734180378,0.000173739626439182,0.00020120682461715,0.000145245914344986,0.000264596258248362,0.000169328894297766,0.000200645916335424,0.000261814592193225,0.000214116729705452,0.000173160368157714
"1168_176.143_6.028",4.92502753841255e-05,5.31670145095014e-05,6.13174479714818e-05,8.97212535597957e-05,9.35213174138554e-05,7.51925397740788e-05,1.12887169595458e-05,1.06918528509272e-05,2.9480751549619e-05,2.78681249932049e-06,4.16388897420704e-06,2.82786620746532e-06
"3115_177.091_8.508",0.000138485971043452,0.000328538702485568,0.000383098178913716,0.000119251724946131,0.000121450836946495,0.000321148404440873,0.000159718787944194,0.000171746185330419,0.000147389403475766,0.00032788430952354,0.00018398503852465,0.000187940666061277
"1645_177.091_6.483",0.000131905046540522,0.000131076913747779,0.000119083628179744,8.14074696640033e-05,9.68570661846092e-05,8.69901007791022e-05,0.000170018742372256,0.000182557580241601,0.000164828211432882,0.000190282903697931,0.000198290124676494,0.00015379104383678
"4249_177.127_10.767",0.000232631134353302,0.000225152541956433,0.000224194082821901,0.000178132975403558,0.000154960445055711,0.000160146483366259,0.000283571079902151,0.000331458882114258,0.000265514384546843,0.000317377907102622,0.000235761640047998,0.000324398260399269
"3586_177.127_9.651",0.00013277107315151,0.00014589084611357,0.000157531000187328,2.6512988322233e-05,2.42917719986804e-05,3.59523912592987e-05,0.000166153131365475,0.000131919597444696,0.000154000754025324,0.000170489482026601,0.000225847388687765,0.000147965397337569
"6561_177.164_12.818",0.000282980544237888,0.000336458239995146,0.000278228314175296,0.000219167633395456,0.000312173077670691,0.000274380735070582,0.000324737417608679,0.000268933878085858,0.000310875959359472,0.000270273904271641,0.000273229153904121,0.00032792704036278
"5191_177.164_11.807",7.83173644718394e-05,6.88333475848014e-05,7.97740013852417e-05,2.66166609276081e-05,3.06926262417402e-05,3.39056073576905e-05,0.000100527444754326,0.000184975652492789,0.000142480401218209,0.000180419553489291,0.000115979947293811,0.000126428491778548
"2744_178.159_7.838",1.67959111956856e-05,1.84825326190668e-05,3.48009117044503e-05,0.000109382250037379,6.20221340826685e-05,5.23295240274465e-05,3.63331545344104e-06,6.45172072714196e-06,2.57736972794087e-06,2.78681249932049e-06,4.04065045642339e-06,2.82786620746532e-06
"2229_178.159_7.122",5.95013882009268e-05,0.000106631374288733,4.58384362112692e-05,9.95232561978138e-05,0.000265196844780557,0.000199310720669533,1.84350844128836e-05,1.98628205293291e-05,3.50980097124492e-05,2.78681249932049e-06,2.97692354468215e-06,3.95953686256953e-06
"7560_179.093_14.697",5.39593826134034e-05,0.000487528967456701,4.80825479593158e-05,0.0003903577351008,0.00021694172963263,5.75047182023729e-05,4.48466040380534e-05,8.14465633613641e-05,8.44793346468879e-05,0.000103801691199808,0.00012211893455979,0.000120446068183105
"3620_179.107_9.69",0.000173864256891504,0.000180380137106613,0.000178571018538868,0.000147918801968786,0.000130071665204183,0.000157587649611467,0.000198080805823256,0.000178330339786084,0.000169099153597166,0.000185291378932025,0.000228138702272242,0.000185148801883354
"3527_179.107_9.469",0.000193204487923409,0.000226223382651072,0.000254432071759137,0.000116877436987171,0.000127542247970449,0.000130582635795653,0.000188021098279424,0.000149438534699045,0.000181322991527575,0.000188722250522798,0.000224382630159401,0.000256315856149994
"3402_179.107_9.217",0.000446744992071242,0.000420230031205961,0.000452697011069097,0.000338334250074033,0.000315890537148306,0.000352895534420552,0.000429251835549383,0.000478397696064922,0.000427979944540634,0.000397637415151866,0.000560748381905568,0.000468684879808415
"1567_179.107_6.406",0.000217177365944921,0.000247898315150607,0.000242670097806711,0.000437088311215602,0.000457778299445781,0.00047051135549488,0.000172523060437664,0.000157271277258714,0.00017264188068735,0.000111643406975667,0.000159079948323156,0.000145002834633026
"1949_179.107_6.807",0.000437163162897069,0.000413376898500568,0.00047451051800569,0.000724516858400527,0.000703350305676738,0.000746967224993217,0.000385123369678851,0.000377183982428102,0.000360990883599291,0.000226336273984838,0.00030995832445403,0.000300688224398952
"4304_179.143_10.869",0.000110865556546187,0.000124185833254999,0.000163841942173202,9.53563206676328e-05,0.000105276742130269,0.000113495181468131,0.000151349195638249,0.000168710716070868,0.000162320816851724,0.000180717656531813,0.000177756870989126,0.000139223843084001
"4457_179.143_11.056",0.000170878906299572,0.000180461715642931,0.000165895523130862,0.000198387241353342,0.000169297935110001,0.00015715857020561,0.000266928107689594,0.000269153021045244,0.000196907979968174,0.000254759089191948,0.000310688333393814,0.000227654427373227
"441_180.102_4.475",5.31387371263505e-05,6.95204084287871e-05,0.000110678724988531,0.000118789372653703,0.000115131968558781,0.000126538951630482,5.76923912840352e-05,7.35421719017527e-05,7.00638652334287e-05,6.60224989918211e-05,7.98418413454693e-05,7.19290770492924e-05
"232_180.102_1.031",5.51658660770161e-05,4.26662758670844e-05,7.45055732197664e-05,5.09738217716889e-05,4.97425561729681e-05,3.50169716762906e-05,0.000151302100884784,0.000143293170606121,0.000135478115757913,0.000160734216241095,6.88142256769964e-05,7.32505621707769e-05
"160_180.102_0.808",9.52908842140423e-05,0.000144234903098535,0.000118002187867577,7.58303183754213e-05,8.74142403028921e-05,0.000125790342876683,0.000134095382653288,0.00016606706138751,0.000157388428494529,0.000150503813240272,0.000164852626166456,0.000152974511996084
"320_180.102_1.519",5.41539925430857e-05,5.20984018036146e-05,4.54600577145604e-05,4.97405356452856e-05,4.8129451800702e-05,4.66996539995437e-05,4.13344423381051e-05,4.12960175414145e-05,4.07875092538354e-05,2.78820113363093e-05,2.83524900055595e-05,4.28356360236132e-05
"269_180.102_1.201",0.000373625313630372,0.000311861846782268,0.000370540089368932,0.000377368333209189,0.000292203266491511,0.00033114457548157,0.000317329812921292,0.000371678623807949,0.000232420405577041,0.000403115291190235,0.000427485456395584,0.000309938421717641
"4052_180.175_10.546",0.000485288403979788,0.00052782111457907,0.000449261290103363,4.99003555058433e-05,5.78495392284225e-05,5.44284510110919e-05,0.000464005695255882,0.000540388101089425,0.000456201061802026,0.000496752716080716,0.000619073017321339,0.00053313313702453
"3212_181.086_8.749",0.000268116120540036,0.000293626135477628,0.000277885559397714,0.000249763518806443,0.00024822256595676,0.000204310381694071,0.000318737427825774,0.000299064718090242,0.000287558497637444,0.000314555639094962,0.000320933181289134,0.000342175902793279
"3309_181.086_9.021",0.000189600047864505,0.000194217445417073,0.00017329658106901,0.000237059978923812,0.000192554584506598,0.000253701338817641,0.000194934094409788,0.000231843184471969,0.000220096142906634,0.000184851754488318,0.000175850452209595,0.000204464629173706
"3604_181.113_9.657",3.07579207725246e-05,2.51856569006958e-05,3.15763387356118e-05,4.77426341127616e-05,3.74333904430696e-05,4.97611908373218e-05,2.65476216443534e-06,2.6070378545866e-06,2.57736972794087e-06,2.78681249932049e-06,2.97692354468215e-06,2.82786620746532e-06
"4200_181.122_10.727",0.000371481432275244,0.000464592986627731,0.000345352830324512,0.000345535718867072,0.000257423070079485,0.000387879934685055,0.000523710296252395,0.000383369246699697,0.000414988169590516,0.000429181054743383,0.000374928890708585,0.000438965652328417
"4142_181.122_10.646",0.00075605523651743,0.000257138860837182,0.000264625915388069,0.000248117153203217,0.000230043113937128,0.000457669384213987,0.000124573041702299,0.000211430770006973,0.00014960719040692,0.000104150014130587,0.000128327502316154,0.000134244014272785
"3595_181.122_9.655",0.0061290975381419,0.00596515950229026,0.00586940466170318,0.0126235945810711,0.0134845611021314,0.013428445997832,0.00223042661656922,0.00215025580577458,0.00225573375749724,0.000307790675612558,0.000390175479906153,0.000390277132224399
"6065_181.159_12.506",0.000227404189227494,0.000265053058539007,0.000274704362954576,0.000338578448436759,0.000298085342798837,0.000279469601386542,0.000282404961983945,0.000216971765584648,0.000225083949126284,0.000154062429643727,0.000218647719484838,0.000239048984984116
"4933_181.159_11.586",0.000169243372271004,0.000183551137581966,0.000182354468539157,0.000133117881617028,0.000140410246805025,0.000128348925039334,0.000181037391831478,0.0001669829843187,0.000180784458066869,0.000214186129383241,0.000196133690196456,0.000181052657050787
"5153_181.159_11.771",0.000116801817706927,0.000113542022917135,0.000102794388675911,6.53150631552377e-05,6.5902324732631e-05,6.92997278676677e-05,6.87696046147716e-05,0.000131865894250534,9.08270432224599e-05,0.00010561981196911,7.6604737741465e-05,0.000101674060386066
"2647_182.104_7.693",2.26356547765121e-06,1.95513964130925e-06,2.98255995865405e-06,0.000107306688063966,0.000133219709000505,0.000136086616932282,2.65476216443534e-06,2.6070378545866e-06,2.57736972794087e-06,2.78681249932049e-06,2.97692354468215e-06,2.82786620746532e-06
"1691_182.19_6.525",8.40108980936394e-05,8.8956617321214e-05,0.000100817875204644,5.49554167514732e-05,5.53833011906542e-05,5.75870840957675e-05,0.0001007784857015,9.41727472228339e-05,9.32071956198657e-05,0.000102432228155139,0.000110889178646173,0.000118198730465046
"2438_183.102_7.371",0.000267789097635995,0.000250888607492417,0.000276463089386981,0.000196612298039309,0.000167437397274297,0.000179641479078909,0.000296402059121162,0.000301319448705987,0.000264826284202439,0.000318906979584055,0.000315899249452322,0.00036007021887953
"5974_183.138_12.434",1.71637740456297e-05,1.74977816776406e-05,8.35585802236449e-06,5.61026414473697e-06,5.38992949368026e-06,6.41768147840601e-06,2.65476216443534e-06,2.6070378545866e-06,2.57736972794087e-06,2.78681249932049e-06,2.97692354468215e-06,2.82786620746532e-06
"4324_186.185_10.898",0.000112529730088011,0.000107355217871141,9.91839038070426e-05,6.4974566789044e-05,6.88789964921832e-05,6.59901517111558e-05,0.000133676434817952,0.00011196869564155,0.000142847958855917,0.000127480117986789,0.00012096382195732,0.000150272955531807
"4537_186.185_11.156",0.000220742170530973,0.000195804114888516,0.000194027358071257,4.9526440104718e-05,3.9221715953296e-05,4.55063085036881e-05,0.000270831108112132,0.000234737632625653,0.000261040209718224,0.000257981579741248,0.000298965728416981,0.00024064279507405
"4923_187.148_11.58",0.000126992038884811,0.00021714425315937,0.000272520664143652,0.000196115064698983,0.000170734912457116,0.000120284261067803,0.000218285250579218,0.000249532159520635,0.000227683826706301,0.000112910881749545,0.000278729708311618,0.000136791623928157
"395_188.071_3.706",0.000205898070399824,0.000220255034329418,0.000219089548886916,2.58266588701886e-05,1.82240893351509e-05,2.18339819031157e-05,0.000392522064548014,0.000403469843366503,0.000417300101129609,0.000332986657805686,0.000357251266223869,0.000359874834630436
"3503_189.127_9.438",0.000212958208986984,0.000216410422964718,0.000202552916303648,0.000311727450907912,0.000312656139870032,0.000219530570441046,0.000142640121074701,0.000138550763399756,0.000168031354614845,0.000136487816547413,0.000171310888482602,8.90761294902211e-05
"3599_189.127_9.661",0.000367785305436578,0.000332777907230102,0.000379634756193664,0.000246326770635107,0.00024654946954238,0.000323319107242859,0.000288314808044726,0.000331923193770518,0.000286843707835112,0.000311913941267053,0.000280755137765803,0.000314503149791469
